created_at,express_pk,PK_x,creator,expression_answer,PK_y,express_question
1716348454,express#3bf8af14-4ef2-4c66-95ff-37c605f279bd,expression#83de3d34-92d4-46c2-a116-74f5c85d645e,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,"Beatles, drums",express#3bf8af14-4ef2-4c66-95ff-37c605f279bd,"Which band, past or present, would you rock out with for a day and what instrument would you play?"
1716465892,express#3bf8af14-4ef2-4c66-95ff-37c605f279bd,expression#5e13da25-4e78-4fa9-a9c2-41330c0fa2f2,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,"G3, it’s essentially a counselor where some of the top guitarist come together and jam. Probably Steve Vai.",express#3bf8af14-4ef2-4c66-95ff-37c605f279bd,"Which band, past or present, would you rock out with for a day and what instrument would you play?"
1716853362,express#3bf8af14-4ef2-4c66-95ff-37c605f279bd,expression#2d2923f8-28bd-4059-bf6c-a7434be3ab00,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Probably Led Zeppelin. I will play a Steve ray vaugh type of solo to go with stairs to heaven. It would be a weird mix. lol ,express#3bf8af14-4ef2-4c66-95ff-37c605f279bd,"Which band, past or present, would you rock out with for a day and what instrument would you play?"
1708265668,express#0bb431e4-79aa-44ec-8925-07f5a37e0462,expression#167d4345-54c5-43d0-a4c5-0071fffbab4b,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,Try to build a startup ,express#0bb431e4-79aa-44ec-8925-07f5a37e0462,"If you received a substantial windfall (e.g., lottery win), what would you do with it?"
1708740091,express#0bb431e4-79aa-44ec-8925-07f5a37e0462,expression#2dde0645-e838-4135-9535-dc8f733578dd,user#user_2YmQpS4YTQ3uY4qq9FxWEsqCZA9,travel the world!,express#0bb431e4-79aa-44ec-8925-07f5a37e0462,"If you received a substantial windfall (e.g., lottery win), what would you do with it?"
1716347853,express#0bb431e4-79aa-44ec-8925-07f5a37e0462,expression#41defa5f-ca79-4950-8262-5d0b7677597c,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,"Buy GPUs even though you cannot mine ETH right now. Mine doggy coin, doggy coin to the moon.",express#0bb431e4-79aa-44ec-8925-07f5a37e0462,"If you received a substantial windfall (e.g., lottery win), what would you do with it?"
1716349946,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,expression#fa32c1e5-afa0-4e63-9b77-ab9cfde982a0,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Instant noodles with mayonnaise,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,What's the most bizarre combination of cheap ingredients you've tried that surprisingly tastes amazing?
1716392479,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,expression#c5c673de-de43-4868-bd14-106e25934664,user#user_2gp7LBHOzB56kTgJfJTTOoP61AL,"Rice and cheese, because they were what's left in the fridge.",express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,What's the most bizarre combination of cheap ingredients you've tried that surprisingly tastes amazing?
1716532878,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,expression#99a49a51-e63b-4d37-9030-65f93e4fc58f,user#user_2gsQLxRwB4st5ADigeP2kVmDobs,Sriracha and ice cream,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,What's the most bizarre combination of cheap ingredients you've tried that surprisingly tastes amazing?
1716743672,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,expression#fbe84d27-c040-4ab0-98c9-09dfb73d663f,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Meting a chocolate in crossiant,express#0052a8a8-92a7-405c-aefb-35ce9d773ed5,What's the most bizarre combination of cheap ingredients you've tried that surprisingly tastes amazing?
1713716907,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#88d8005e-dd04-4a38-9514-69ef79ad3782,user#user_2fO7OLYK14CXeLEVOmnlb6suTIY,communication and compromise,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1715713380,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#bd278c3e-412a-4ad9-9c49-0b470a08092c,user#user_2gTBUnjiWshIOCD7OMp6WMYdrfG,Literally talk like adults and find the root of the issue and then come up with solutions that will hopefully work out in both people’s favor. ,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716001925,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#d5c99534-360d-46f5-a996-1f751e7653a1,user#user_2gcY9rkcdNo7vSrMVsOLxns1fep,Give each other space to calm down before communicating. Space out to help calm down.,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716077536,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#19a3a9db-464e-414a-a99a-626a82adc95b,user#user_2gf7uZqCj5uPh0POZt31rfXC1LU,"Depends on if I want long term or casual. I would communicate if long term, bye if short term. To make it work.",express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716349219,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#4dbc66a1-509d-4f7d-b685-14506527077f,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Engage in active listening,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716388624,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#f6242e37-3c21-4be4-8ee5-23db8d8b16b5,user#user_2eK6ZyXCxCU3hyplJvKwydxfOig,I always seek to understand the other person’s perspective and then share mine. I like to end the conversation with a compromise or agreement.,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716391731,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#7ab8ee1a-c9f2-4f30-b646-8d2735f65fde,user#user_2gp7LBHOzB56kTgJfJTTOoP61AL,Approach disagreements or conflicts in a relationship by simply being straightforward. Make sure the person is in a good mood so that you can say whatever.,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716432321,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#16a42420-128e-4699-a1f9-aa38614ce06b,user#user_2gqCGQMtZiMJELI36b8zEIChIdE,Give it some space. Need to cool down haha. Just go take a walk.,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716465347,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#5ce218fe-d32c-4f6b-8c75-37068801f1c7,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,I’m definitely willing to talk things through. It’s an art. And you want to find a time where the other person is actually receptive to different ideas.,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716500798,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#5b192b94-dd8e-4aee-8397-2b0ac8b79e54,user#user_2YZ8oZMtMNvPA0ek08kGEioZn4x,Apologize first ,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716585992,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#fe30e9e3-2f26-4e11-86cb-208405636b93,user#user_2dIJ4J0ChFzAsgBCzqddyKFQn1K,Share my feelings honestly,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716674763,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#22af3bc4-9a82-46c2-99e2-8df6724bdecf,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,Try to find common ground. I guess particularly remind each other of the common goals that we have.,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716724898,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#dcc38023-12e6-4e2e-aff8-80bbc589adc4,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Focus on solutions,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1716884075,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#73d5c544-90dc-4fbf-b4e9-74727c855e7a,user#user_2h5VShm0vnWPUolx4BgzDZilPek,Share my feelings honestly and dealing with it straight on without further complications,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1717370169,express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,expression#2813c0fb-78e0-4e7f-a822-f8ffd2fa3e19,user#user_2b1FSz7FIpO1EFC6OueZAIaa1Hs,"That’s hard. Well, communication is key in handling conflicts. Be open and don’t criticize are the most effective techniques.",express#ef911728-5954-4aed-8a9b-cfe8bb477bc3,How do you approach disagreements or conflicts in a relationship?
1715838914,express#640e3fbc-e596-4823-a77b-62ac06412e16,expression#3efdeb54-03d9-41e4-a613-acf5744b77b8,user#user_2gXIqDpZI3ooHjbXLaKynMim9wj,Video calls help a lot.,express#640e3fbc-e596-4823-a77b-62ac06412e16,What do you think about long distance?
1716349857,express#640e3fbc-e596-4823-a77b-62ac06412e16,expression#8fcaf555-79d3-425e-aaef-6d0d8b1a772b,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Helps personal growth.,express#640e3fbc-e596-4823-a77b-62ac06412e16,What do you think about long distance?
1717891235,express#b41474be-b10e-4770-8fb2-48de785cba64,expression#e9db7e55-d82f-4967-8c6f-99983be75e27,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,"That’ll be very interesting, because it's like buy one get one free.",express#b41474be-b10e-4770-8fb2-48de785cba64,"If you discovered your partner had an identical twin and they'd been swapping places, how would you react?"
1718320180,express#b41474be-b10e-4770-8fb2-48de785cba64,expression#2d680797-195a-42bb-ad00-f83c647a708e,user#user_2h6cMsYdx6CiVQoW12vnTHEkbBy,"Great, I get twice as much love. I would act like 2 different personalities to return the troll. ",express#b41474be-b10e-4770-8fb2-48de785cba64,"If you discovered your partner had an identical twin and they'd been swapping places, how would you react?"
1706822296,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,expression#a82877b6-b94e-4056-a53e-6cfc0956e452,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,Ramen,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,What's the ultimate food hack for surviving on a college budget?
1706980919,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,expression#6164bc91-89c1-4bea-b57b-019832f3872a,user#user_2brkZIL7bkOGqZQYs7c9FnWdHXh,Reduce the number of meals on a day lol,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,What's the ultimate food hack for surviving on a college budget?
1707592076,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,expression#98cc8e52-ed92-46df-a244-4ad0d47c983a,user#user_2cBjoGweNkhuyVFMKwjdQkSrgpF,Dumpling,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,What's the ultimate food hack for surviving on a college budget?
1716349881,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,expression#1251854f-e038-43cc-adb1-c296ac6935ee,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Fruit and yogurt parfaits,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,What's the ultimate food hack for surviving on a college budget?
1716744685,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,expression#52260f51-3edb-4824-bbaf-47f2efa67d97,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,Pizzas in different club events ,express#3a2540aa-4e3f-4c3a-a9d9-ac825f94f6ff,What's the ultimate food hack for surviving on a college budget?
1713027904,express#2c6551fc-7b83-4501-acc2-8300b0890605,expression#9e3955d1-965c-46af-9944-4a100c69456e,user#user_2f3Og7u2pr8pcuo5vUp0FCXkXni,That I’m good looking,express#2c6551fc-7b83-4501-acc2-8300b0890605,What is the biggest lie you ever told?
1713037246,express#2c6551fc-7b83-4501-acc2-8300b0890605,expression#b453a98e-5a72-46ee-894c-5177c08a5c12,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,"That I am ambitious. While in fact, I just happen to enjoy working and creating something of value. I don’t really care about the outcome a lot of the times. (Which can be a bad thing too!)",express#2c6551fc-7b83-4501-acc2-8300b0890605,What is the biggest lie you ever told?
1716348297,express#2c6551fc-7b83-4501-acc2-8300b0890605,expression#eddb257f-b179-4da6-bb27-c3241d4408f5,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Denied breaking something valuable,express#2c6551fc-7b83-4501-acc2-8300b0890605,What is the biggest lie you ever told?
1716744713,express#2c6551fc-7b83-4501-acc2-8300b0890605,expression#1a6b14b3-5ab1-42d6-9a23-e439021ee83f,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,That I am ok ,express#2c6551fc-7b83-4501-acc2-8300b0890605,What is the biggest lie you ever told?
1717934858,express#33f9ebd5-66d6-4ed6-b809-bde4b569e7e5,expression#cf6fdf79-05d3-4502-adbc-ea4916b29c4a,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Stability calms my mind.,express#33f9ebd5-66d6-4ed6-b809-bde4b569e7e5,Why do you find comfort in the predictable nature of numbers rather than the chaotic unpredictability of human desires? @
1710946341,express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,expression#273fbd1a-505d-4b8d-b572-fc2332129117,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,"Spontaneous ones. It doesn’t have to entirely unplanned. We can maybe start with something simple, like a coffee and just see if we want to go for food, then whatever comes to mind. I met my ex that way, we met in the morning and end up staying together til midnight. That’s when you know there is a natural bond. (Although, being in NYC helped)",express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,"What's been your favorite kind of date so far, and what made it special?"
1716347542,express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,expression#6cf31de0-e34a-4060-ad07-c4bc26762176,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Arcade game night,express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,"What's been your favorite kind of date so far, and what made it special?"
1716392813,express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,expression#38372a5a-cf9c-4f0a-ad80-08dfbf3411e8,user#user_2gp7LBHOzB56kTgJfJTTOoP61AL,"A very spontaneous one, started with just a coffee, but then we end up staying the entire day together. A bunch of different small things at the supermarket, walked to the lake, and just stayed in the lake park.",express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,"What's been your favorite kind of date so far, and what made it special?"
1716559456,express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,expression#6bd748ad-a708-485c-806e-e8299b966067,user#user_2gsQLxRwB4st5ADigeP2kVmDobs,"Nice hike into the mountains. Fresh air, deep conversations. Our goals and what we’ve been doing to achieve them.",express#50677cf8-abdb-4301-a9bf-c9e87a31c23e,"What's been your favorite kind of date so far, and what made it special?"
1713027983,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,expression#30732811-b3a6-4b00-8ba9-bc9340824055,user#user_2f3Og7u2pr8pcuo5vUp0FCXkXni,Till 2016-2018,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,What's been your most significant period of personal growth?
1713624142,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,expression#30e9aea7-f2d0-4581-8c5c-6a82aba5f32f,user#user_2fBxS659N6pIiEcAIHAgkuAc49v,The process of Ronia start up really made me learn a lot of new things how to motivate people how to manage team how to think about what to build really drives for my personal growth,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,What's been your most significant period of personal growth?
1715874659,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,expression#2bb92cab-d2ce-4d03-ba5b-d691ea286b57,user#user_2gOG6doUtRCdZuVEjAd5AKbpSto,Starting a new career inspired by Steve Jobs.,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,What's been your most significant period of personal growth?
1716346973,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,expression#1d9fda83-f8f2-4dfe-83e0-88b98b7e9700,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Discovering a new hobby,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,What's been your most significant period of personal growth?
1716860184,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,expression#35aad753-9e99-46b4-b44f-9d51a384e08f,user#user_2fEzJEp5lUhkYUyfHuo4o1WCKWz,last 3 years,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,What's been your most significant period of personal growth?
1716861913,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,expression#ec754739-865c-4119-b995-ae25c53ce481,user#user_2h4k7CAs1Kkq4PdjakndKw6SrJ5,Now! ,express#cae135e3-097d-4de4-8dc1-9b6e988a0510,What's been your most significant period of personal growth?
1717934307,express#e2388621-5406-44a2-9de6-8cb443f3d17b,expression#d545bd46-224f-4a51-a1de-3df95e87ba7f,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Ghosted a friend,express#e2388621-5406-44a2-9de6-8cb443f3d17b,What’s the most morally ambiguous thing you’ve done that you’d never want others to know about?
1710127837,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#6ea9d4a2-17f7-42a7-8891-aa58867d6661,user#user_2YkTlbTqMuKBhQApoIFkx6Fvtar,LASIK surgery,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710178770,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#fc0fba4b-cdb9-414b-9036-913b8a0b2b26,user#user_2YmAD1cvCkPHH3RaNA4jsS9XXQq,"Definitely my dogs. I bought them from a breeder so technically, I purchased them. They are just so full of joy and bring so much happiness. I can’t imagine my life without them now.",express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710179776,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#3d92134e-de90-4fe0-9494-66b77a90bc07,user#user_2YYNVmnbOHGWtLo2Xil0pRZHRAo,home gym during Covid,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710183180,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#6514d65b-b90d-4c6e-9011-74d399f239a5,user#user_2dYRcoBVBXUPULiMuwoYp8SUxOq,My laptop,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710186735,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#9f73c819-a8b8-42b2-97bc-7a6ca710825b,user#user_2dYYiLeV8KdFHuKdMvQiJYglJT3,o,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710359038,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#670153a6-1299-4a34-ba0a-d31c7ac61798,user#user_2de9Ngq32CLTnl2WcOkPj2Uos3S,A basketball,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710364110,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#83ba6e6d-5d94-45ab-bc9c-c270f0c8a2d9,user#user_2deLwA2RcmdQpfufnNpI0yOiBMh,Laptop,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1710676278,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#45edbc6e-a173-4b0a-a859-2e90f7bb0178,user#user_2YoW9eFdjtwR4YYfpGg7f4MmLX6,"My cat is not just an “item”. But it’s so worth it. Worth every dollar, as well every time and effort to raise him. Gives me headache sometimes. But even the headaches makes happy ",express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
1716348047,express#74231bb7-2477-4673-b549-c2b21bc4fc35,expression#e492d4c6-3501-460f-9698-8b27dd54f02a,user#user_2d92y3KHBHVJG8T8U7blPZJmH5J,Reusable water bottle,express#74231bb7-2477-4673-b549-c2b21bc4fc35,"What is the most ""worth it"" item you have ever purchased?"
